trade_date,open,high,low,close,volume,RSI_14,MACD_DIF,MACD_DEA,MACD_HIST,BB_UP,BB_MID,BB_LOW,BB_BW,BB_PCTB,ATR_14
20251216,522.4121496027166,522.4121496027166,494.2670715995457,499.6985778808594,2499164,50.78,-2.3832,-7.7233,10.6802,518.22,481.93,445.64,15.0602,74.4847,18.1716
20251217,500.686135547735,508.5865084952338,495.7484024555483,504.6363220214844,1456033,52.82,-1.4573,-6.4701,10.0255,518.03,481.88,445.72,15.0064,81.4716,17.7906
20251218,509.0802744506342,510.5615943568921,481.7252214600592,487.8480224609375,3242454,45.87,-2.0546,-5.587,7.0647,518.59,482.42,446.25,14.9965,57.5008,18.5796
20251219,487.8480463915532,499.69860622292697,482.9103131284808,498.7110595703125,6561643,50.41,-1.6326,-4.7961,6.327,519.53,484.4,449.26,14.507,70.3704,18.4516
20251222,505.1300920031607,509.0802784508882,496.7359458017396,503.1549987792969,1791077,52.18,-0.9288,-4.0227,6.1877,520.57,486.59,452.61,13.9668,74.3683,18.0154
20251223,508.5865173339844,515.4993437831841,502.1674642025846,508.5865173339844,2401406,54.33,0.0664,-3.2048,6.5425,522.23,488.9,455.58,13.6322,79.5308,17.6809
20251224,501.6736755371094,501.6736755371094,501.6736755371094,501.6736755371094,0,51.18,0.294,-2.5051,5.5981,522.04,490.92,459.8,12.677,67.2806,16.9117
20251229,503.1550158135988,505.6238824270119,489.0331108398883,491.6007080078125,1707373,46.92,-0.3347,-2.071,3.4727,520.74,492.29,463.84,11.5591,48.7852,16.8888
20251230,487.8480421183835,502.66124177784855,487.8480421183835,496.7359619140625,2132963,49.24,-0.4137,-1.7395,2.6517,519.51,493.82,468.14,10.4019,55.6715,16.7405
20251231,499.2048034667969,499.2048034667969,499.2048034667969,499.2048034667969,0,50.36,-0.274,-1.4464,2.3449,519.45,494.93,470.42,9.9053,58.7122,15.7211
20260102,500.6861431689026,513.5242494040026,497.7235032684949,508.0927429199219,1045331,54.29,0.5476,-1.0476,3.1905,519.36,496.75,474.13,9.104,75.0905,15.7268
20260105,513.5242494040026,516.980662621145,497.7235032684949,508.0927429199219,1957642,54.29,1.1851,-0.6011,3.5723,517.3,498.77,480.23,7.4334,75.1579,15.979
20260106,511.5491472294702,513.0304671538798,497.7234946016467,504.1425476074219,1780260,52.16,1.3559,-0.2097,3.1312,515.68,500.12,484.56,6.2223,62.9159,15.931
20260107,504.1425375655706,506.6114040570768,497.7234846876544,499.6985778808594,1396328,49.8,1.1198,0.0562,2.1272,514.56,500.89,487.22,5.4584,45.6295,15.4279
20260108,503.64878952799154,503.64878952799154,489.42812385117816,497.229736328125,1679315,48.49,0.7251,0.19,1.0702,514.51,500.75,486.98,5.4983,37.231,15.3417
20260109,492.78576911445583,503.64878206086667,486.0704640753236,491.2056884765625,2249123,45.34,-0.0729,0.1374,-0.4207,514.36,500.81,487.27,5.4102,14.5366,15.5014
20260112,494.2670742448881,494.760847545832,467.1095426929712,479.1576232910156,3756932,39.79,-1.6585,-0.2218,-2.8734,516.44,500.16,483.89,6.5075,-14.5361,16.3693
20260113,479.55263970453296,489.6255970410954,479.55263970453296,483.7003173828125,2338610,42.64,-2.5194,-0.6813,-3.6762,517.1,499.26,481.43,7.1437,6.3624,15.9478
20260114,492.58824263712825,492.58824263712825,476.5900054549864,477.9725646972656,2940411,40.06,-3.6221,-1.2695,-4.7054,517.19,497.68,478.18,7.8395,-0.5214,15.9514
20260115,478.9601247827094,489.62561653729097,477.97257813367287,481.3302307128906,1437333,42.27,-4.177,-1.851,-4.652,515.62,496.12,476.63,7.8601,12.0643,15.6443
20260116,481.3302124515232,487.6505047380625,475.99746677655344,478.5650939941406,1603190,40.93,-4.7847,-2.4377,-4.6939,515.99,495.07,474.15,8.4518,10.5613,15.3592
20260119,478.565109215705,481.5277491446456,470.0722020585691,471.65228271484375,1484269,37.72,-5.7577,-3.1017,-5.312,516.27,493.42,470.56,9.2642,2.3847,15.0804
20260120,474.0223930044244,478.9601262648872,469.0846597439616,473.62738037109375,1376246,39.19,-6.2969,-3.7407,-5.1122,517.12,492.71,468.29,9.9112,10.9296,14.7086
20260121,474.614916577094,482.7127808635028,469.4796620442248,479.9476623535156,1597677,43.75,-6.1433,-4.2213,-3.8442,516.65,491.77,466.89,10.1197,26.2467,14.6032
20260122,488.8355695871208,488.8355695871208,454.2714384041931,466.3195190429688,5387821,37.26,-7.0402,-4.785,-4.5103,516.65,489.93,463.21,10.9075,5.8235,16.029
20260123,466.3195353748384,470.2697219340915,460.1967341529834,465.5294799804688,2543073,36.92,-7.7257,-5.3732,-4.705,515.09,487.77,460.45,11.2022,9.2899,15.6036
20260126,469.0846357222791,472.44228813994295,456.8390638909299,460.19671630859375,1932844,34.61,-8.6001,-6.0185,-5.163,514.82,485.7,456.58,11.9893,6.2037,15.6036
20260127,469.08463798702655,469.08463798702655,451.308799073834,461.1842651367188,2179660,35.42,-9.1084,-6.6365,-4.9437,515.12,484.18,453.24,12.7798,12.8377,15.7587
20260128,466.9120176034009,472.6398059313057,452.6913526768436,469.4796447753906,3363675,41.89,-8.7411,-7.0574,-3.3673,513.83,482.82,451.81,12.8459,28.4966,16.058
20260129,472.0472764211817,472.6398104107228,465.9244754251416,471.4547424316406,2287442,43.35,-8.1961,-7.2852,-1.8219,511.83,481.43,451.03,12.6294,33.5954,15.3907
20260130,473.82487192846713,493.7733263687786,472.0473000085524,484.8854064941406,4575354,52.14,-6.6044,-7.149,1.0893,508.04,480.27,452.49,11.5659,58.3115,15.8855
20260202,493.7733103399962,498.71104344339625,477.38003040920216,480.5401916503906,2429892,49.46,-5.6286,-6.8449,2.4326,503.39,478.89,454.39,10.2334,53.3653,16.2745
20260203,485.4779134873873,485.6754047244215,468.0970873392671,475.6024475097656,1222222,46.54,-5.1939,-6.5147,2.6416,498.91,477.46,456.02,8.9828,45.6597,16.3676
20260204,479.94766791044776,509.0802938432836,472.8373200345395,496.2421875,3997468,57.77,-3.1477,-5.8413,5.3873,498.03,477.29,456.56,8.6883,95.6998,17.7873
20260205,503.1550045299531,503.1550045299531,477.18254039431247,486.6629638671875,2166866,52.28,-2.2728,-5.1276,5.7097,495.83,476.76,457.7,7.9983,75.9622,18.3719
20260206,485.8729456162762,503.6487850900424,479.9476657916874,495.254638671875,1809571,56.29,-0.876,-4.2773,6.8025,496.75,476.97,457.18,8.2961,96.2211,18.7526
20260209,503.1550075750156,508.58651403558986,491.7982213392694,507.1051940917969,2821790,61.14,1.1736,-3.1871,8.7214,502.31,478.36,454.42,10.0119,110.0136,18.6123
20260210,512.5366949689832,515.0055615150766,500.686135547735,504.6363220214844,1829605,59.66,2.5691,-2.0359,9.21,506.02,479.41,452.8,11.1017,97.3989,18.3056
20260211,498.71103350697655,506.6114063150079,495.7483937039648,500.6861267089844,1457644,57.26,3.3181,-0.9651,8.5663,508.79,480.55,452.3,11.7541,85.6581,17.774
20260212,511.5491552641898,525.3748081091679,508.5865153688373,521.4246215820312,3077613,65.17,5.5214,0.3322,10.3784,516.2,482.55,448.9,13.947,107.7623,18.2679
20260213,521.4246291893116,524.8810424509832,509.0802961119131,511.0553894042969,1618201,59.26,6.3576,1.5373,9.6406,520.08,484.17,448.27,14.8303,87.4363,18.0917
20260216,525.8685913085938,525.8685913085938,525.8685913085938,525.8685913085938,0,64.25,8.1219,2.8542,10.5354,526.77,486.89,447.0,16.3847,98.8668,17.8575
20260220,531.3000834069778,531.3000834069778,518.4619773023483,519.4495239257812,1134689,60.78,8.8996,4.0633,9.6726,531.07,489.18,447.28,17.1286,86.1303,17.499
20260223,527.3498726418491,536.237791843678,524.3872329079061,535.7440185546875,1250197,65.82,10.7074,5.3921,10.6305,538.45,491.97,445.48,18.8982,97.0868,17.4482
20260224,535.2502687637518,535.2502687637518,513.5242430943745,518.9557495117188,1802954,57.6,10.6624,6.4462,8.4325,540.93,494.6,448.27,18.7354,76.2859,17.7891
20260225,531.7938723107887,531.7938723107887,516.486899198779,526.3623657226562,1309356,59.98,11.0966,7.3763,7.4406,543.92,497.64,451.35,18.6017,81.0284,17.6118
20260226,524.3872636625099,524.8810369804595,489.8231314060356,492.1932373046875,3925332,46.92,8.5845,7.6179,1.9331,542.16,499.24,456.31,17.1964,41.7926,18.9637
20260227,492.39074733885633,501.6736794748614,481.1327219765723,489.8231201171875,4071385,46.16,6.3294,7.3602,-2.0616,540.01,500.67,461.33,15.7155,36.2127,19.0764
20260302,489.6256098461758,491.4032118726684,474.2199064417627,478.3675842285156,2026573,42.61,3.5767,6.6035,-6.0536,539.15,501.12,463.08,15.1809,20.0974,18.9412
20260303,490.61315614835297,492.1932367916512,479.1576392938874,480.9352111816406,1482892,43.66,1.5841,5.5996,-8.0311,538.28,501.59,464.9,14.6308,21.8551,18.5758
20260304,474.0223860949894,480.7376911763224,464.3444411005627,473.23236083984375,1441731,41.23,-0.6097,4.3578,-9.9348,539.16,501.01,462.86,15.2298,13.5991,18.434
20260305,496.7359362992252,496.7359362992252,481.132712184202,493.5757751464844,2601750,49.26,-0.6986,3.3465,-8.0902,538.77,501.66,464.55,14.795,39.1093,18.7961
20260306,497.22972672073934,506.6114196777344,488.2430463870588,506.6114196777344,3182774,53.63,0.2796,2.7331,-4.9071,538.27,503.21,468.15,13.9349,54.8517,18.7655
20260309,506.6114283537059,506.6114283537059,476.195003774617,496.7359619140625,3765557,50.11,0.255,2.2375,-3.965,538.27,503.23,468.19,13.9263,40.7279,19.5978
20260310,526.3623424183239,545.1257279829546,518.4619695490056,543.150634765625,6331879,62.55,3.9354,2.5771,2.7166,544.42,506.06,467.69,15.1625,98.3406,21.6543
20260311,553.0260894495414,600.4283256880734,545.1257167431193,592.0341796875,6532230,70.81,10.6736,4.1964,12.9545,564.79,510.9,457.0,21.0991,125.2698,24.1989
20260312,592.5279761142418,606.8474022036693,588.5777896068134,602.4034423828125,3827320,72.21,16.6584,6.6888,19.9392,583.26,515.66,448.07,26.2168,114.1622,23.7753
20260313,590.5529061776621,615.2415728238853,590.0591328447375,613.2664794921875,3601156,73.64,22.024,9.7558,24.5364,601.25,521.09,440.94,30.7643,107.4962,23.8758
20260316,614.7477845149253,661.65625,613.2664645522389,661.65625,5239964,78.84,29.837,13.7721,32.1299,630.26,529.14,428.03,38.218,115.5271,25.6268
20260317,671.531729992525,676.4694633012936,635.9800501693913,639.9302368164062,3844089,71.97,33.8852,17.7947,32.181,647.53,535.07,422.61,42.0364,96.6215,26.6885
20260318,639.9301814109339,656.7184732072084,631.5360355127966,642.3990478515625,2095954,72.26,36.8676,21.6093,30.5167,663.17,541.63,420.1,44.8758,91.456,26.5809
20260319,642.3990947178432,656.7185211181641,632.5236282348633,635.9800415039062,2021163,70.19,38.2721,24.9418,26.6605,675.45,547.14,418.83,46.9026,84.6187,26.4105
20260320,656.2247436435995,689.3075561523438,649.311917149235,689.3075561523438,6275080,76.28,43.1903,28.5915,29.1976,697.95,555.63,413.32,51.2265,96.964,28.3331
20260323,679.4320713746223,680.4196179899924,649.8056729135196,653.755859375,3313221,66.52,43.7154,31.6163,24.1982,710.03,561.53,413.04,52.8892,81.0522,29.1309
20260324,664.1251232531644,669.556629837391,617.2166572984798,636.9675903320312,3394763,62.46,42.2894,33.7509,17.077,718.17,567.43,416.7,53.1281,73.0649,30.7887
20260325,643.386626886106,654.2496397729013,618.6979612342984,629.5609741210938,2810315,60.69,40.0994,35.0206,10.1575,724.47,572.59,420.72,53.0479,68.7545,31.1289
20260326,612.2789219447545,633.5111748831613,605.3660954066686,608.3287353515625,2749585,55.83,36.2329,35.2631,1.9396,726.16,578.4,430.65,51.0912,60.1274,30.9157
20260327,615.7353137765397,630.0547396783197,600.4283412608439,626.1045532226562,2179661,58.81,34.2086,35.0522,-1.6871,728.27,585.22,442.16,48.8884,64.2919,30.8237
20260330,624.1294555664062,633.0173750285861,616.2290827111353,624.1294555664062,2227823,58.34,32.0753,34.4568,-4.763,727.24,592.5,457.76,45.4822,61.7359,29.8211
20260331,629.5609826272158,646.3492754972749,603.390996682712,605.85986328125,2148918,54.03,28.5809,33.2816,-9.4014,722.88,598.75,474.62,41.4628,52.8641,30.7595
20260401,628.5734164151279,630.5485096324574,615.7353105024858,624.6232299804688,1871936,57.5,27.0143,32.0282,-10.0278,715.82,606.32,496.82,36.1207,58.3578,30.3259
20260402,629.5609517496421,643.3866040233597,612.7726597029849,619.6854858398438,1600945,56.3,25.0851,30.6395,-11.1089,708.46,612.62,516.79,31.2882,53.6837,30.3464
20260408,651.7807777530053,651.7807777530053,620.6730588147936,631.5360717773438,2203760,58.54,24.2331,29.3582,-10.2503,700.91,618.87,536.83,26.512,57.7192,30.4714
20260409,634.0049238882923,636.967563719546,621.6605912580685,625.1170043945312,1564837,56.84,22.7773,28.0421,-10.5294,683.81,625.29,566.77,18.7174,49.8523,29.3882
20260410,639.5,682.0,631.0,681.5,3925993,66.15,25.875,27.6087,-3.4673,681.88,632.21,582.53,15.7154,99.6133,31.3521
20260413,681.5,701.0,675.5,682.5,2639757,66.29,28.0869,27.7043,0.7652,687.47,636.73,585.99,15.9371,95.1034,30.9341
20260414,680.0,680.0,633.0,660.0,6164403,60.29,27.7049,27.7044,0.0009,688.66,639.61,590.57,15.3358,70.7868,32.2602
20260415,660.0,674.0,648.0,655.5,3932787,59.14,26.7309,27.5097,-1.5577,689.61,641.72,593.83,14.9261,64.3843,31.8131
20260416,684.5,729.0,682.5,714.5,5743359,67.82,30.3697,28.0817,4.576,701.77,644.36,586.96,17.8185,111.0854,34.7907
20260417,714.5,725.0,685.5,692.0,4114871,62.38,31.0797,28.6813,4.7967,708.13,646.97,585.81,18.9071,86.8143,35.1271
20260420,700.0,708.0,690.5,702.5,3036633,63.84,32.1193,29.3689,5.5008,715.91,649.97,584.04,20.2888,89.8321,33.868
20260421,712.0,745.0,703.0,736.0,3076530,68.09,35.2402,30.5432,9.3941,730.86,654.97,579.09,23.1729,103.3852,34.4846
20260422,720.0,720.0,692.0,699.0,13504527,59.74,34.3322,31.301,6.0624,732.39,655.46,578.53,23.4731,78.3001,35.1643
20260423,699.0,708.0,690.0,702.5,2908230,60.23,33.5087,31.7425,3.5324,737.63,657.9,578.16,24.2404,77.9692,33.9382
20260424,715.5,715.5,680.0,695.0,3458832,58.57,31.8834,31.7707,0.2254,741.55,660.8,580.05,24.4398,71.1785,34.0498
20260427,702.0,703.0,666.0,675.5,3257232,54.35,28.6911,31.1548,-4.9274,742.71,663.09,583.48,24.0126,57.7913,34.2605
20260428,630.0,631.5,613.5,629.0,14897728,45.87,22.1536,29.3545,-14.4018,741.24,664.13,587.01,23.2236,27.2244,36.2419
20260429,630.0,630.0,614.0,627.5,7832761,45.63,16.6596,26.8156,-20.3119,741.17,664.2,587.22,23.1783,26.1626,34.7961
20260430,630.0,633.5,607.0,608.0,8583105,42.43,10.6097,23.5744,-25.9293,742.44,663.39,584.34,23.8328,14.9655,34.2035
20260504,627.0,639.0,618.5,631.5,9257390,47.23,7.6235,20.3842,-25.5214,740.57,664.67,588.78,22.836,28.1446,33.9747
20260505,650.0,659.5,640.5,655.0,5838183,51.58,7.0717,17.7217,-21.3001,739.89,666.19,592.49,22.1263,42.4073,33.5479
20260506,681.0,681.0,647.0,669.0,12600266,54.01,7.6755,15.7125,-16.0739,739.03,668.66,598.28,21.0497,50.2432,33.5802
20260507,671.5,673.5,651.5,665.0,6924377,53.19,7.7421,14.1184,-12.7526,738.55,670.33,602.11,20.3533,46.0927,32.753
20260508,672.5,672.5,649.5,651.0,3853234,50.31,6.5892,12.6126,-12.0467,737.16,671.62,606.09,19.5153,34.2641,32.0564
20260511,655.5,664.5,649.5,657.5,4015364,51.62,6.1294,11.3159,-10.3731,736.08,670.42,604.77,19.5853,40.1565,30.8381
20260512,661.0,662.5,643.0,651.5,3555751,50.3,5.2206,10.0969,-9.7525,734.79,668.88,602.96,19.7093,36.8202,30.0282
20260513,659.0,673.5,653.5,673.0,3698888,54.76,6.1642,9.3103,-6.2922,735.33,669.52,603.72,19.6567,52.6405,29.4548
20260514,700.0,707.5,682.5,686.0,5990355,57.27,7.8703,9.0223,-2.304,736.9,671.05,605.2,19.6254,61.3519,29.8151
20260515,698.0,698.0,671.5,680.0,3660186,55.73,8.6387,8.9456,-0.6138,732.12,669.32,606.53,18.7629,58.5002,29.5783
20260518,670.0,683.5,663.0,674.5,2708095,54.3,8.7035,8.8972,-0.3874,730.39,668.45,606.51,18.5336,54.8835,28.9299
20260519,674.5,674.5,646.5,660.0,3803034,50.6,7.4984,8.6174,-2.2381,726.23,666.32,606.42,17.9816,44.7211,28.8635
20260520,651.0,664.5,650.5,662.5,2952978,51.22,6.6682,8.2276,-3.1188,712.78,662.65,612.52,15.1306,49.8504,27.8018
20260521,665.5,681.0,665.5,673.5,4673932,53.94,6.8192,7.9459,-2.2533,708.84,661.38,613.91,14.3535,62.7725,27.1374
20260522,684.0,691.0,675.0,686.0,3963660,56.89,7.857,7.9281,-0.1422,705.51,660.55,615.59,13.6138,78.301,26.449
20260526,686.0,686.0,656.0,658.0,5278819,49.29,6.347,7.6119,-2.5299,700.64,658.7,616.76,12.7335,49.1654,26.7026
20260527,704.0,705.5,674.0,700.0,6266540,58.29,8.4419,7.7779,1.3281,705.23,659.92,614.62,13.729,94.2324,28.1882
20260528,709.0,720.0,686.0,717.0,4974563,61.29,11.3432,8.491,5.7045,713.87,664.32,614.78,14.917,103.1547,28.6033
20260529,722.0,752.0,716.0,744.5,7192189,65.59,15.6808,9.9289,11.5037,728.3,670.18,612.05,17.3469,113.9331,29.1316
20260601,749.0,772.0,747.5,753.5,4126684,66.89,19.6184,11.8668,15.5032,739.12,677.45,615.78,18.2079,111.654,29.0151
20260602,775.0,792.5,763.0,779.5,3331922,70.37,24.554,14.4043,20.2994,757.8,684.85,611.9,21.3029,114.8765,29.7283
20260603,779.5,794.5,766.0,778.0,3773219,69.91,28.0214,17.1277,21.7874,773.47,691.0,608.53,23.8693,102.7474,29.6406
20260604,792.0,792.0,718.5,723.5,4997462,55.77,26.0711,18.9164,14.3094,776.73,693.72,610.72,23.931,67.9351,32.7734
20260605,735.0,735.0,704.0,711.0,6565226,53.11,23.2488,19.7828,6.9319,778.23,696.02,613.82,23.6203,59.1087,32.6467
20260608,698.5,704.5,676.0,683.0,4632590,47.64,18.5391,19.5341,-1.99,777.34,697.62,617.91,22.8546,40.8272,32.8148
20260609,682.5,700.5,668.5,691.0,2658300,49.25,15.276,18.6825,-6.8129,776.85,699.3,621.75,22.1788,44.6485,32.7566
20260610,678.5,686.5,648.0,653.5,4181549,42.64,9.5539,16.8568,-14.6056,776.69,699.4,622.11,22.1028,20.308,33.4883
20260611,653.5,672.0,640.5,662.0,4836048,44.46,5.64,14.6134,-17.9468,777.09,698.85,620.61,22.3897,26.4492,33.3463
20260612,675.0,686.0,665.0,672.5,4058763,46.71,3.3469,12.3601,-18.0264,777.11,698.18,619.24,22.6109,33.736,32.6787
20260615,682.5,708.5,682.0,705.0,3683932,53.05,4.1048,10.709,-13.2086,777.94,699.42,620.91,22.4501,53.5505,32.9159
20260616,714.0,727.5,708.0,716.0,2592858,55.0,5.5292,9.6731,-8.2877,779.43,701.5,623.57,22.2177,59.3034,32.1719
20260617,716.0,717.0,700.0,711.0,2243840,53.9,6.1834,8.9751,-5.5835,779.56,704.05,628.54,21.4504,54.602,31.0882
20260618,713.0,733.0,698.0,708.5,3085764,53.33,6.426,8.4653,-4.0786,779.29,706.35,633.41,20.6528,51.4738,31.3676
20260622,713.5,755.0,697.0,742.0,4517203,59.53,9.2152,8.6153,1.1999,782.65,709.78,636.9,20.5357,72.1086,33.2699
20260623,765.5,766.5,696.5,704.0,3977786,51.22,8.2642,8.5451,-0.5618,782.76,710.68,638.59,20.2857,45.3699,35.8935
20260624,704.0,723.0,698.5,721.5,2129738,54.38,8.8209,8.6002,0.4413,781.63,713.85,646.07,18.9897,55.6433,35.0797
20260625,730.0,731.0,701.5,716.5,2293063,53.31,8.7576,8.6317,0.2519,782.15,714.68,647.2,18.8814,51.3524,34.6811
20260626,716.5,722.0,668.0,680.5,3039473,46.3,5.7365,8.0527,-4.6323,782.01,712.85,643.69,19.4035,26.6118,36.0611
20260629,685.0,699.0,667.0,695.0,2686042,49.2,4.4608,7.3343,-5.7469,778.3,710.38,642.45,19.1228,38.6818,35.771
20260630,700.0,711.5,696.0,702.0,1533833,50.59,3.969,6.6612,-5.3845,772.67,707.8,642.93,18.3312,45.5298,34.3945
20260702,703.5,704.0,670.0,681.0,3844090,46.48,1.8631,5.7016,-7.677,759.23,702.88,646.52,16.0345,30.5905,34.3663
20260703,681.0,695.0,670.0,675.5,2767101,45.44,-0.2467,4.512,-9.5173,742.86,697.75,652.64,12.9287,25.3354,33.6973
